prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-02,cases,rh,trend,0,-0.9603707603719039,0.9603707603719039,-0.9603707603719039,0.0,4383,0,predictor_leads_target
JP-02,cases,c2w_event,trend,0,-0.8607501139532225,0.8607501139532225,-0.8607501139532225,0.0,4383,0,predictor_leads_target
JP-02,cases,c2w_transition_intensity,trend,0,-0.8597124964923054,0.8597124964923054,-0.8597124964923054,0.0,4383,0,predictor_leads_target
JP-02,cases,w2c_event,trend,0,0.7639183101615823,0.7639183101615823,0.7639183101615823,0.0,4383,0,predictor_leads_target
JP-02,cases,ah,trend,0,0.7406547848422611,0.7406547848422611,0.7406547848422611,0.0,4383,0,predictor_leads_target
JP-02,cases,w2c_transition_intensity,trend,0,0.3625526084896976,0.3625526084896976,0.3625526084896976,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,annual,9,0.9823691628138302,0.9823691628138302,0.971526357660423,0.010842805153407298,4374,30,predictor_leads_target
JP-02,incidence_per_100k,t2m,annual,0,-0.9735799495925705,0.9735799495925705,-0.9735799495925705,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,ah,annual,0,-0.9717905901395735,0.9717905901395735,-0.9717905901395735,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,rh,annual,0,-0.9567591467345812,0.9567591467345812,-0.9567591467345812,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,tp,annual,0,-0.7809245551965641,0.7809245551965641,-0.7809245551965641,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,annual,5,-0.16615152659120874,0.16615152659120874,-0.16532615334552608,0.000825373245682659,4378,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,annual,0,0.08662764535390871,0.08662764535390871,0.08662764535390871,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,annual,4,0.08141427477649037,0.08141427477649037,0.08117354809927024,0.00024072667722012386,4379,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,annual,15,0.06191410054183621,0.06191410054183621,0.0591365697757507,0.002777530766085508,4368,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,annual,26,0.02313562915195047,0.02313562915195047,0.019858073360406403,0.003277555791544068,4357,30,predictor_leads_target
JP-02,incidence_per_100k,ah,high_frequency,5,-0.04283384325166374,0.04283384325166374,-0.00942228241648461,0.033411560835179134,4378,14,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,high_frequency,14,-0.034201013090851794,0.034201013090851794,-0.006300502662540107,0.027900510428311688,4369,14,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,high_frequency,4,0.03311435825632965,0.03311435825632965,-0.008635352047386977,0.024479006208942673,4379,14,predictor_leads_target
JP-02,incidence_per_100k,t2m,high_frequency,9,0.032609794732837975,0.032609794732837975,-0.014717181503304257,0.01789261322953372,4374,14,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,high_frequency,14,-0.03220021069806602,0.03220021069806602,-0.005289378967585033,0.026910831730480988,4369,14,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,high_frequency,4,0.03215870391368581,0.03215870391368581,-0.005280542601982757,0.026878161311703053,4379,14,predictor_leads_target
JP-02,incidence_per_100k,rh,high_frequency,14,0.028284895375362037,0.028284895375362037,0.012378516437307542,0.015906378938054494,4369,14,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,high_frequency,5,0.02454798451788911,0.02454798451788911,0.006669608029508576,0.017878376488380532,4378,14,predictor_leads_target
JP-02,incidence_per_100k,tp,high_frequency,0,-0.018152108012720533,0.018152108012720533,-0.018152108012720533,0.0,4383,14,predictor_leads_target
JP-02,incidence_per_100k,rh,interannual,0,0.36578530255694924,0.36578530255694924,0.36578530255694924,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,t2m,interannual,0,-0.33045833615569753,0.33045833615569753,-0.33045833615569753,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,interannual,0,-0.31890031950919195,0.31890031950919195,-0.31890031950919195,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,interannual,0,-0.2062541343443342,0.2062541343443342,-0.2062541343443342,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,ah,interannual,0,0.13283780673960072,0.13283780673960072,0.13283780673960072,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,interannual,0,0.11693546209721994,0.11693546209721994,0.11693546209721994,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,interannual,0,0.10595352223585845,0.10595352223585845,0.10595352223585845,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,interannual,0,-0.07358881133720913,0.07358881133720913,-0.07358881133720913,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,interannual,0,-0.029599362557965487,0.029599362557965487,-0.029599362557965487,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,tp,interannual,0,-0.0009122373412695635,0.0009122373412695635,-0.0009122373412695635,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,seasonal_subannual,6,0.2751090936741593,0.2751090936741593,0.22966816472869742,0.045440928945461895,4377,30,predictor_leads_target
JP-02,incidence_per_100k,rh,seasonal_subannual,0,-0.26154679597884695,0.26154679597884695,-0.26154679597884695,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,ah,seasonal_subannual,30,0.18088534798230382,0.18088534798230382,-0.13717955634599913,0.0437057916363047,4353,30,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,seasonal_subannual,1,-0.12914066312988973,0.12914066312988973,-0.12896957298053133,0.0001710901493583994,4382,30,predictor_leads_target
JP-02,incidence_per_100k,t2m,seasonal_subannual,30,0.08577729686994943,0.08577729686994943,-0.07032797143209238,0.015449325437857056,4353,30,predictor_leads_target
JP-02,incidence_per_100k,tp,seasonal_subannual,30,0.07113561327256748,0.07113561327256748,-0.041050209193751165,0.030085404078816318,4353,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,0,0.03420408394831573,0.03420408394831573,0.03420408394831573,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,30,0.02322067087032135,0.02322067087032135,0.0008327237466934215,0.022387947123627926,4353,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,seasonal_subannual,0,0.021983159267500097,0.021983159267500097,0.021983159267500097,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,seasonal_subannual,12,-0.016775836780053132,0.016775836780053132,0.0026933085922848784,0.014082528187768253,4371,30,predictor_leads_target
JP-02,incidence_per_100k,rh,semiannual,0,0.9033633565545223,0.9033633565545223,0.9033633565545223,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,t2m,semiannual,30,-0.7646999596964867,0.7646999596964867,-0.3955482615170648,0.36915169817942195,4353,30,predictor_leads_target
JP-02,incidence_per_100k,ah,semiannual,0,0.6971851398301107,0.6971851398301107,0.6971851398301107,0.0,4383,30,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,semiannual,10,0.5985620407704444,0.5985620407704444,0.5596981316012368,0.03886390916920757,4373,30,predictor_leads_target
JP-02,incidence_per_100k,tp,semiannual,30,-0.368061308725651,0.368061308725651,0.3639704766209687,0.004090832104682307,4353,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,semiannual,21,-0.18894326907331763,0.18894326907331763,-0.14004351218225708,0.04889975689106055,4362,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,semiannual,11,-0.1604804688772754,0.1604804688772754,-0.1501107840490426,0.010369684828232806,4372,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,semiannual,6,-0.11210392998290843,0.11210392998290843,-0.11022254417798166,0.0018813858049267634,4377,30,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,semiannual,30,0.021321962103528866,0.021321962103528866,-0.0006020657113051445,0.02071989639222372,4353,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,subseasonal,19,0.08825473720925928,0.08825473720925928,0.06062434077513778,0.027630396434121497,4364,21,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,subseasonal,19,0.08063661402311958,0.08063661402311958,0.06354924916425085,0.017087364858868734,4364,21,predictor_leads_target
JP-02,incidence_per_100k,ah,subseasonal,8,-0.06843323269981814,0.06843323269981814,0.03397805080457342,0.03445518189524473,4375,21,predictor_leads_target
JP-02,incidence_per_100k,t2m,subseasonal,19,0.06615913878834696,0.06615913878834696,0.016793350205963713,0.049365788582383247,4364,21,predictor_leads_target
JP-02,incidence_per_100k,tp,subseasonal,7,-0.06419665088349227,0.06419665088349227,0.026874128039077575,0.0373225228444147,4376,21,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,subseasonal,18,0.05697559711045511,0.05697559711045511,0.026674362296817834,0.03030123481363728,4365,21,predictor_leads_target
JP-02,incidence_per_100k,rh,subseasonal,7,-0.04189270390949815,0.04189270390949815,0.018700286859826075,0.023192417049672072,4376,21,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,subseasonal,0,0.03573001097335646,0.03573001097335646,0.03573001097335646,0.0,4383,21,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,subseasonal,0,0.03254295243761799,0.03254295243761799,0.03254295243761799,0.0,4383,21,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,subseasonal,1,0.027591280090111404,0.027591280090111404,0.016970471133513736,0.010620808956597668,4382,21,predictor_leads_target
JP-02,incidence_per_100k,tp,trend,0,0.9809411344083476,0.9809411344083476,0.9809411344083476,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,rh,trend,0,-0.9703798070125305,0.9703798070125305,-0.9703798070125305,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,trend,0,-0.8803078612422719,0.8803078612422719,-0.8803078612422719,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,trend,0,-0.8799229687678699,0.8799229687678699,-0.8799229687678699,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,trend,0,0.8150846952733426,0.8150846952733426,0.8150846952733426,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,ah,trend,0,0.67108051051128,0.67108051051128,0.67108051051128,0.0,4383,0,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,trend,0,0.3887116070956669,0.3887116070956669,0.3887116070956669,0.0,4383,0,predictor_leads_target
JP-03,cases,nw_wind,annual,7,0.991576575636579,0.991576575636579,0.9834779209204118,0.00809865471616722,4376,30,predictor_leads_target
JP-03,cases,t2m,annual,0,-0.9894960150056888,0.9894960150056888,-0.9894960150056888,0.0,4383,30,predictor_leads_target
JP-03,cases,ah,annual,0,-0.9890048935445892,0.9890048935445892,-0.9890048935445892,0.0,4383,30,predictor_leads_target
JP-03,cases,tp,annual,0,-0.9861025431169803,0.9861025431169803,-0.9861025431169803,0.0,4383,30,predictor_leads_target
JP-03,cases,rh,annual,0,-0.9351285710783097,0.9351285710783097,-0.9351285710783097,0.0,4383,30,predictor_leads_target
JP-03,cases,t2m_std_anom,annual,0,-0.20004546429508335,0.20004546429508335,-0.20004546429508335,0.0,4383,30,predictor_leads_target
JP-03,cases,c2w_transition_intensity,high_frequency,11,0.03528155445620799,0.03528155445620799,-0.02273152326987427,0.012550031186333719,4372,14,predictor_leads_target
JP-03,cases,c2w_event,high_frequency,11,0.03484990156560426,0.03484990156560426,-0.024795223284442523,0.010054678281161737,4372,14,predictor_leads_target
JP-03,cases,w2c_event,high_frequency,8,-0.021159678374257224,0.021159678374257224,0.005787162847728234,0.01537251552652899,4375,14,predictor_leads_target
JP-03,cases,tp,high_frequency,6,-0.019921955393933027,0.019921955393933027,0.006693729591963842,0.013228225801969185,4377,14,predictor_leads_target
JP-03,cases,nw_wind,high_frequency,14,-0.019629906260622075,0.019629906260622075,-0.0160199469167783,0.0036099593438437758,4369,14,predictor_leads_target
JP-03,cases,t2m,high_frequency,1,-0.017785377808283726,0.017785377808283726,0.013315957777016562,0.004469420031267164,4382,14,predictor_leads_target
JP-03,cases,rh,high_frequency,13,0.01733772570989252,0.01733772570989252,0.0009700797275549674,0.016367645982337555,4370,14,predictor_leads_target
JP-03,cases,ah,high_frequency,2,-0.016919664916817033,0.016919664916817033,0.013892984715796246,0.003026680201020787,4381,14,predictor_leads_target
JP-03,cases,w2c_transition_intensity,high_frequency,5,0.016654685282802287,0.016654685282802287,0.006981684347183074,0.009673000935619213,4378,14,predictor_leads_target
JP-03,cases,nw_wind,interannual,0,-0.3352061517148223,0.3352061517148223,-0.3352061517148223,0.0,4383,0,predictor_leads_target
JP-03,cases,rh,interannual,0,0.21942470691732016,0.21942470691732016,0.21942470691732016,0.0,4383,0,predictor_leads_target
JP-03,cases,t2m_std_anom,interannual,0,-0.1499049470468306,0.1499049470468306,-0.1499049470468306,0.0,4383,0,predictor_leads_target
JP-03,cases,w2c_transition_intensity,interannual,0,-0.14088034238285913,0.14088034238285913,-0.14088034238285913,0.0,4383,0,predictor_leads_target
JP-03,cases,w2c_event,interannual,0,-0.1152984944497078,0.1152984944497078,-0.1152984944497078,0.0,4383,0,predictor_leads_target
JP-03,cases,ah,interannual,0,-0.09595435779398295,0.09595435779398295,-0.09595435779398295,0.0,4383,0,predictor_leads_target
JP-03,cases,tp,interannual,0,0.07316197843411112,0.07316197843411112,0.07316197843411112,0.0,4383,0,predictor_leads_target
JP-03,cases,t2m,interannual,0,-0.014788788915351878,0.014788788915351878,-0.014788788915351878,0.0,4383,0,predictor_leads_target
JP-03,cases,nw_wind,seasonal_subannual,0,0.16412496293783066,0.16412496293783066,0.16412496293783066,0.0,4383,30,predictor_leads_target
JP-03,cases,ah,seasonal_subannual,30,0.16281367003746586,0.16281367003746586,0.003936441172253723,0.15887722886521213,4353,30,predictor_leads_target
JP-03,cases,c2w_transition_intensity,seasonal_subannual,30,-0.1364956747384158,0.1364956747384158,0.05581017732924452,0.08068549740917129,4353,30,predictor_leads_target
JP-03,cases,tp,seasonal_subannual,26,0.1329184269204477,0.1329184269204477,-0.034022082910564196,0.09889634400988351,4357,30,predictor_leads_target
JP-03,cases,rh,seasonal_subannual,5,-0.113121636656025,0.113121636656025,-0.09208247747107803,0.021039159184946962,4378,30,predictor_leads_target
JP-03,cases,c2w_event,seasonal_subannual,30,-0.09797349346341458,0.09797349346341458,0.03820085094862883,0.05977264251478575,4353,30,predictor_leads_target
JP-03,cases,t2m_std_anom,seasonal_subannual,0,-0.07783019266161503,0.07783019266161503,-0.07783019266161503,0.0,4383,30,predictor_leads_target
JP-03,cases,t2m,seasonal_subannual,19,-0.05749107137344669,0.05749107137344669,-0.04343759757553665,0.01405347379791004,4364,30,predictor_leads_target
JP-03,cases,w2c_event,seasonal_subannual,2,0.04328673583599864,0.04328673583599864,0.04206455832047957,0.0012221775155190698,4381,30,predictor_leads_target
JP-03,cases,w2c_transition_intensity,seasonal_subannual,29,0.025367547161116652,0.025367547161116652,0.024241084711303353,0.0011264624498132994,4354,30,predictor_leads_target
JP-03,cases,nw_wind,semiannual,0,0.45668267938829366,0.45668267938829366,0.45668267938829366,0.0,4383,30,predictor_leads_target
JP-03,cases,t2m,semiannual,0,-0.42930571189290956,0.42930571189290956,-0.42930571189290956,0.0,4383,30,predictor_leads_target
JP-03,cases,ah,semiannual,30,-0.40264985185139723,0.40264985185139723,0.02862166799845133,0.3740281838529459,4353,30,predictor_leads_target
JP-03,cases,tp,semiannual,17,-0.3554901721058653,0.3554901721058653,-0.3029112552489312,0.05257891685693411,4366,30,predictor_leads_target
JP-03,cases,rh,semiannual,0,0.24525852331424025,0.24525852331424025,0.24525852331424025,0.0,4383,30,predictor_leads_target
JP-03,cases,c2w_event,semiannual,0,0.12739717040855755,0.12739717040855755,0.12739717040855755,0.0,4383,30,predictor_leads_target
JP-03,cases,w2c_event,semiannual,0,0.08435170070805736,0.08435170070805736,0.08435170070805736,0.0,4383,30,predictor_leads_target
JP-03,cases,c2w_transition_intensity,semiannual,0,0.06946950305452904,0.06946950305452904,0.06946950305452904,0.0,4383,30,predictor_leads_target
JP-03,cases,t2m_std_anom,semiannual,27,0.06214524854578713,0.06214524854578713,0.020223659301368737,0.0419215892444184,4356,30,predictor_leads_target
JP-03,cases,w2c_transition_intensity,semiannual,30,-0.047382267930596696,0.047382267930596696,0.046062702996511176,0.0013195649340855195,4353,30,predictor_leads_target
JP-03,cases,tp,subseasonal,21,0.056147653354558576,0.056147653354558576,-0.014089609519746929,0.04205804383481165,4362,21,predictor_leads_target
JP-03,cases,w2c_event,subseasonal,15,0.03784853218367947,0.03784853218367947,0.03512817100862181,0.0027203611750576603,4368,21,predictor_leads_target
