prefecture_code,variable,assigned_band,band_trajectory_energy_fraction,n_components
JP-07,t2m,annual,0.4106852282188496,6
JP-07,t2m,high_frequency,0.0031712691740053436,101
JP-07,t2m,interannual,0.0002965040288422943,3
JP-07,t2m,seasonal_subannual,0.006396021310410901,72
JP-07,t2m,semiannual,0.001729695016970757,12
JP-07,t2m,subseasonal,0.010992918631908427,204
JP-07,t2m,trend,0.5536817528797615,2
JP-07,t2m_std_anom,annual,0.06057113638217655,2
JP-07,t2m_std_anom,interannual,0.03710573249752331,6
JP-07,t2m_std_anom,seasonal_subannual,0.3428424162199212,102
JP-07,t2m_std_anom,semiannual,0.04081823187586511,12
JP-07,t2m_std_anom,subseasonal,0.4120529639773616,276
JP-07,t2m_std_anom,trend,0.023043213020544222,2
JP-07,tp,annual,0.016099622435752373,2
JP-07,tp,high_frequency,0.1344727277265065,184
JP-07,tp,seasonal_subannual,0.04042618872116141,43
JP-07,tp,semiannual,0.005854747567366611,6
JP-07,tp,subseasonal,0.15395136247402397,164
JP-07,tp,trend,0.312668636463775,1
JP-07,w2c_event,annual,0.002413901716186397,3
JP-07,w2c_event,high_frequency,0.3045618135603426,291
JP-07,w2c_event,interannual,0.0007635800865602299,1
JP-07,w2c_event,seasonal_subannual,0.011996390383934786,14
JP-07,w2c_event,semiannual,0.0007372994631857462,1
JP-07,w2c_event,subseasonal,0.09428964224963428,89
JP-07,w2c_event,trend,0.008227515167118499,1
JP-07,w2c_transition_intensity,annual,0.0016220426513689373,2
JP-07,w2c_transition_intensity,high_frequency,0.2979548078500398,282
JP-07,w2c_transition_intensity,seasonal_subannual,0.014727668892543974,17
JP-07,w2c_transition_intensity,subseasonal,0.10077399932636134,98
JP-07,w2c_transition_intensity,trend,0.008082430354599046,1
JP-08,ah,annual,0.19992053158098883,7
JP-08,ah,high_frequency,0.0021711313644434413,97
JP-08,ah,interannual,0.0003422560184934672,8
JP-08,ah,seasonal_subannual,0.004511078730295269,71
JP-08,ah,semiannual,0.007657267447236606,13
JP-08,ah,subseasonal,0.007327077233255775,203
JP-08,ah,trend,0.7691646586191397,1
JP-08,c2w_event,high_frequency,0.2970572084186653,288
JP-08,c2w_event,interannual,0.003002044030933537,3
JP-08,c2w_event,seasonal_subannual,0.015956095063122885,16
JP-08,c2w_event,subseasonal,0.09662876394828328,92
JP-08,c2w_event,trend,0.005277444038190378,1
JP-08,c2w_transition_intensity,high_frequency,0.2966485310193442,288
JP-08,c2w_transition_intensity,interannual,0.005216467830262694,5
JP-08,c2w_transition_intensity,seasonal_subannual,0.014745129571313588,14
JP-08,c2w_transition_intensity,subseasonal,0.09450749120450233,92
JP-08,c2w_transition_intensity,trend,0.005234664854183134,1
JP-08,cases,annual,0.05322499922163367,4
JP-08,cases,high_frequency,0.045862505201233465,263
JP-08,cases,interannual,0.000902654610951107,2
JP-08,cases,seasonal_subannual,0.007215972186096459,27
JP-08,cases,semiannual,0.005617084410878782,6
JP-08,cases,subseasonal,0.018582806981786746,96
JP-08,cases,trend,0.7733072045454839,2
JP-08,incidence_per_100k,annual,0.05340120270396146,4
JP-08,incidence_per_100k,high_frequency,0.04512683089432506,257
JP-08,incidence_per_100k,interannual,0.0006239934584266298,1
JP-08,incidence_per_100k,seasonal_subannual,0.00714104359812853,27
JP-08,incidence_per_100k,semiannual,0.006078680221880114,9
JP-08,incidence_per_100k,subseasonal,0.01919742378093398,100
JP-08,incidence_per_100k,trend,0.7733326068709188,2
JP-08,nw_wind,annual,0.3298573622182378,5
JP-08,nw_wind,high_frequency,0.16167629525038324,240
JP-08,nw_wind,interannual,0.0011914784137357286,1
JP-08,nw_wind,seasonal_subannual,0.0293785964300135,27
JP-08,nw_wind,semiannual,0.012700317546105845,9
JP-08,nw_wind,subseasonal,0.08808677482553828,117
JP-08,nw_wind,trend,0.006952819958688956,1
JP-08,rh,annual,0.0065249036365574884,3
JP-08,rh,high_frequency,0.002613570836244912,166
JP-08,rh,interannual,8.903734152567164e-05,3
JP-08,rh,seasonal_subannual,0.0015356089603467266,54
JP-08,rh,semiannual,9.846194529745388e-05,4
JP-08,rh,subseasonal,0.003255399423431865,169
JP-08,rh,trend,0.9783931719309702,1
JP-08,t2m,annual,0.22808748123931455,6
JP-08,t2m,high_frequency,0.0014166221309957476,77
JP-08,t2m,interannual,0.0004027536528769002,9
JP-08,t2m,seasonal_subannual,0.0032666851196885946,68
JP-08,t2m,semiannual,0.0022622634166220316,17
JP-08,t2m,subseasonal,0.006558105821923263,222
JP-08,t2m,trend,0.7510280656658241,1
JP-08,t2m_std_anom,annual,0.06382922729949185,4
JP-08,t2m_std_anom,interannual,0.050094891060154495,10
JP-08,t2m_std_anom,seasonal_subannual,0.2848788928083719,96
JP-08,t2m_std_anom,semiannual,0.06567027202588448,12
JP-08,t2m_std_anom,subseasonal,0.44186650854975773,277
JP-08,t2m_std_anom,trend,0.0118380852864854,1
JP-08,tp,annual,0.016454840776058202,2
JP-08,tp,high_frequency,0.1584332493617671,185
JP-08,tp,seasonal_subannual,0.04612967146564393,46
JP-08,tp,semiannual,0.007598743423906894,6
JP-08,tp,subseasonal,0.15865567060707608,160
JP-08,tp,trend,0.23379445899715146,1
JP-08,w2c_event,annual,0.00201406265659706,2
JP-08,w2c_event,high_frequency,0.3052973663138498,292
JP-08,w2c_event,seasonal_subannual,0.01622679279508684,16
JP-08,w2c_event,semiannual,0.001587515518591302,2
JP-08,w2c_event,subseasonal,0.08734144588708725,87
JP-08,w2c_event,trend,0.007058866090307001,1
JP-08,w2c_transition_intensity,annual,0.0008711381711243004,1
JP-08,w2c_transition_intensity,high_frequency,0.2936369030565945,285
JP-08,w2c_transition_intensity,seasonal_subannual,0.01576046123615499,16
JP-08,w2c_transition_intensity,subseasonal,0.0984737430398227,97
JP-08,w2c_transition_intensity,trend,0.006893909298003244,1
JP-09,ah,annual,0.21782741195836566,6
JP-09,ah,high_frequency,0.001802000945423692,89
JP-09,ah,interannual,0.00038342554571163306,7
JP-09,ah,seasonal_subannual,0.004661321597490873,69
JP-09,ah,semiannual,0.009267943282127655,12
JP-09,ah,subseasonal,0.007592602832445917,216
JP-09,ah,trend,0.7505552525351864,1
JP-09,c2w_event,high_frequency,0.30785751841745984,301
JP-09,c2w_event,interannual,0.0029730751459725252,3
JP-09,c2w_event,seasonal_subannual,0.017662868548426275,17
JP-09,c2w_event,subseasonal,0.08255533640014025,78
JP-09,c2w_event,trend,0.00573159704793247,1
JP-09,c2w_transition_intensity,high_frequency,0.305587400047107,299
JP-09,c2w_transition_intensity,interannual,0.004265501974502505,5
JP-09,c2w_transition_intensity,seasonal_subannual,0.017609738541599633,17
JP-09,c2w_transition_intensity,semiannual,0.0006921912984952777,1
JP-09,c2w_transition_intensity,subseasonal,0.08112337304786833,77
JP-09,c2w_transition_intensity,trend,0.00566860971698958,1
JP-09,cases,annual,0.049059474832778296,4
JP-09,cases,high_frequency,0.0611823666848157,281
JP-09,cases,interannual,0.00031920787513557735,1
JP-09,cases,seasonal_subannual,0.008030254866379385,28
JP-09,cases,semiannual,0.0041192313709186475,2
JP-09,cases,subseasonal,0.01767003148953366,82
JP-09,cases,trend,0.738288871628611,2
JP-09,incidence_per_100k,annual,0.04921236508543678,4
JP-09,incidence_per_100k,high_frequency,0.059875751337401625,274
JP-09,incidence_per_100k,interannual,0.0003141346641826013,1
JP-09,incidence_per_100k,seasonal_subannual,0.009030233393315192,33
JP-09,incidence_per_100k,semiannual,0.004151177573185813,2
JP-09,incidence_per_100k,subseasonal,0.017991110901205344,84
JP-09,incidence_per_100k,trend,0.738331671906446,2
JP-09,nw_wind,annual,0.2501353178762962,4
JP-09,nw_wind,high_frequency,0.16610765768742738,241
JP-09,nw_wind,interannual,0.0030441865683781977,4
JP-09,nw_wind,seasonal_subannual,0.037272560335544415,38
JP-09,nw_wind,semiannual,0.005086773927168092,5
JP-09,nw_wind,subseasonal,0.08051427671255161,107
JP-09,nw_wind,trend,0.0894441695301394,1
JP-09,rh,annual,0.005861996199949391,3
JP-09,rh,high_frequency,0.002085880282536018,166
JP-09,rh,interannual,0.0001105411033212798,5
JP-09,rh,seasonal_subannual,0.0015867710045647581,60
JP-09,rh,semiannual,0.0002027744383349027,8
JP-09,rh,subseasonal,0.0026234578351757333,157
JP-09,rh,trend,0.9811017114602896,1
JP-09,t2m,annual,0.3357015628678853,5
JP-09,t2m,high_frequency,0.00191241409412884,75
JP-09,t2m,interannual,0.0004604704616546264,6
JP-09,t2m,seasonal_subannual,0.005243031272437196,79
JP-09,t2m,semiannual,0.002473499861448307,14
JP-09,t2m,subseasonal,0.009369693244268893,220
JP-09,t2m,trend,0.6348840343081247,1
JP-09,t2m_std_anom,annual,0.06468612618740636,5
JP-09,t2m_std_anom,interannual,0.03783099171131096,11
JP-09,t2m_std_anom,seasonal_subannual,0.3142231881725586,99
JP-09,t2m_std_anom,semiannual,0.053972382857826726,12
JP-09,t2m_std_anom,subseasonal,0.41895165975823734,270
JP-09,t2m_std_anom,trend,0.03014286896774289,3
JP-09,tp,annual,0.04618681442983243,2
JP-09,tp,high_frequency,0.12959986524524622,168
JP-09,tp,interannual,0.0005276079580571265,1
JP-09,tp,seasonal_subannual,0.03772504260111985,38
JP-09,tp,semiannual,0.005197066272415931,5
JP-09,tp,subseasonal,0.17281711465875027,185
JP-09,tp,trend,0.2687761014665421,1
JP-09,w2c_event,annual,0.0016884313927303754,2
JP-09,w2c_event,high_frequency,0.2878339980523067,282
JP-09,w2c_event,seasonal_subannual,0.01853052311641818,18
JP-09,w2c_event,semiannual,0.0024044038402249845,3
JP-09,w2c_event,subseasonal,0.09856876735079007,94
JP-09,w2c_event,trend,0.008091384727820339,1
JP-09,w2c_transition_intensity,annual,0.002650110996434917,3
JP-09,w2c_transition_intensity,high_frequency,0.2946360569278635,285
JP-09,w2c_transition_intensity,interannual,0.0006845857848098351,1
JP-09,w2c_transition_intensity,seasonal_subannual,0.016598158668046776,16
JP-09,w2c_transition_intensity,semiannual,0.0034766050883756443,3
JP-09,w2c_transition_intensity,subseasonal,0.09329846943554375,91
JP-09,w2c_transition_intensity,trend,0.0080476680627528,1
JP-10,ah,annual,0.22368554012465236,7
JP-10,ah,high_frequency,0.001492045821039361,79
JP-10,ah,interannual,0.0003556960005089602,6
JP-10,ah,seasonal_subannual,0.004502433980315773,72
JP-10,ah,semiannual,0.010212673666370742,13
JP-10,ah,subseasonal,0.007137263154666336,222
JP-10,ah,trend,0.7455520379312793,1
JP-10,c2w_event,annual,0.002502728158448411,2
JP-10,c2w_event,high_frequency,0.30308275394885603,289
JP-10,c2w_event,seasonal_subannual,0.022496314461264415,21
JP-10,c2w_event,semiannual,0.0009970847974395442,1
JP-10,c2w_event,subseasonal,0.08948579022081184,86
JP-10,c2w_event,trend,0.00554636133306547,1
JP-10,c2w_transition_intensity,annual,0.002531005439650289,2
JP-10,c2w_transition_intensity,high_frequency,0.2995969782464972,287
JP-10,c2w_transition_intensity,seasonal_subannual,0.01918323570730924,17
JP-10,c2w_transition_intensity,semiannual,0.0030069260734041717,3
JP-10,c2w_transition_intensity,subseasonal,0.09350620569154505,90
JP-10,c2w_transition_intensity,trend,0.005495339583517397,1
JP-10,cases,annual,0.040736190090028046,4
JP-10,cases,high_frequency,0.061139518537540655,265
JP-10,cases,interannual,0.00015791483961158194,1
JP-10,cases,seasonal_subannual,0.009462318895630793,37
JP-10,cases,semiannual,0.004310692523843579,2
JP-10,cases,subseasonal,0.02202369842139359,89
JP-10,cases,trend,0.740696370378076,2
JP-10,incidence_per_100k,annual,0.04083698724956746,4
JP-10,incidence_per_100k,high_frequency,0.06174273810359105,269
JP-10,incidence_per_100k,interannual,0.0005541563411253655,2
JP-10,incidence_per_100k,seasonal_subannual,0.007747743436266142,29
JP-10,incidence_per_100k,semiannual,0.004335645445385782,2
JP-10,incidence_per_100k,subseasonal,0.022819092308674113,92
JP-10,incidence_per_100k,trend,0.7409993664909599,2
JP-10,nw_wind,annual,0.20933408895220085,2
JP-10,nw_wind,high_frequency,0.1627276889360175,236
JP-10,nw_wind,interannual,0.00528569760983796,7
JP-10,nw_wind,seasonal_subannual,0.04304781982540404,48
JP-10,nw_wind,semiannual,0.006040312513374491,4
JP-10,nw_wind,subseasonal,0.07615383016630026,102
JP-10,nw_wind,trend,0.14274110565307152,1
JP-10,rh,annual,0.004580635229363242,3
JP-10,rh,high_frequency,0.0019666875315760887,167
JP-10,rh,interannual,0.00021611693003731157,9
JP-10,rh,seasonal_subannual,0.0018557390594902828,69
JP-10,rh,semiannual,0.0003057813485228656,9
JP-10,rh,subseasonal,0.0022671565874132107,142
JP-10,rh,trend,0.9829186988140226,1
JP-10,t2m,annual,0.41517546753786194,7
JP-10,t2m,high_frequency,0.002772520470829004,86
JP-10,t2m,interannual,0.0005408393562488327,7
JP-10,t2m,seasonal_subannual,0.006323224581412481,70
JP-10,t2m,semiannual,0.0025474722959959698,13
JP-10,t2m,subseasonal,0.012045135772541455,215
JP-10,t2m,trend,0.5475331658056852,2
JP-10,t2m_std_anom,annual,0.08134139075213415,7
JP-10,t2m_std_anom,interannual,0.03921773300673744,8
JP-10,t2m_std_anom,seasonal_subannual,0.3166070667269036,104
JP-10,t2m_std_anom,semiannual,0.039179365310507974,11
JP-10,t2m_std_anom,subseasonal,0.4339968948204442,269
JP-10,t2m_std_anom,trend,0.007984877018847291,1
JP-10,tp,annual,0.04016584916804907,2
JP-10,tp,high_frequency,0.12217025228936003,166
JP-10,tp,seasonal_subannual,0.04072818372257453,41
JP-10,tp,semiannual,0.004316967240699392,4
JP-10,tp,subseasonal,0.1673892803781621,186
JP-10,tp,trend,0.31603054758367927,1
JP-10,w2c_event,annual,0.0022819326487158293,2
JP-10,w2c_event,high_frequency,0.3057310798269305,297
JP-10,w2c_event,seasonal_subannual,0.01449078354688457,13
JP-10,w2c_event,semiannual,0.0014430204542318214,2
JP-10,w2c_event,subseasonal,0.09544657218339513,85
JP-10,w2c_event,trend,0.00904146243106137,1
JP-10,w2c_transition_intensity,annual,0.0022627183334853213,2
JP-10,w2c_transition_intensity,high_frequency,0.2957892942648848,286
JP-10,w2c_transition_intensity,seasonal_subannual,0.015308429522631868,14
JP-10,w2c_transition_intensity,semiannual,0.0022921826562798974,3
JP-10,w2c_transition_intensity,subseasonal,0.10233473480305787,94
JP-10,w2c_transition_intensity,trend,0.008932352452733104,1
JP-11,ah,annual,0.21042051483052238,4
JP-11,ah,high_frequency,0.001783948029084469,87
JP-11,ah,interannual,0.0005789802833373388,8
JP-11,ah,seasonal_subannual,0.004595505999147505,74
JP-11,ah,semiannual,0.008241210196014776,12
JP-11,ah,subseasonal,0.007552033963114752,214
JP-11,ah,trend,0.7592016170624336,1
JP-11,c2w_event,high_frequency,0.2882524012526761,278
JP-11,c2w_event,interannual,0.004543526095174369,4
JP-11,c2w_event,seasonal_subannual,0.01195441718592182,12
JP-11,c2w_event,subseasonal,0.10413772746376518,105
JP-11,c2w_event,trend,0.006153319235730327,1
JP-11,c2w_transition_intensity,high_frequency,0.2931099077132888,284
JP-11,c2w_transition_intensity,interannual,0.006592532852250537,6
JP-11,c2w_transition_intensity,seasonal_subannual,0.018389040594803525,21
JP-11,c2w_transition_intensity,subseasonal,0.08921973893915656,88
JP-11,c2w_transition_intensity,trend,0.006085304348006904,1
JP-11,cases,annual,0.0493307353808072,4
JP-11,cases,high_frequency,0.02165353787975657,257
JP-11,cases,interannual,0.0007730319848078936,5
JP-11,cases,seasonal_subannual,0.00480589903881822,37
JP-11,cases,semiannual,0.0027740951508114777,3
JP-11,cases,subseasonal,0.009300540985399104,91
JP-11,cases,trend,0.8656460968854487,3
JP-11,incidence_per_100k,annual,0.04920240201536019,4
JP-11,incidence_per_100k,high_frequency,0.021274426446584865,254
JP-11,incidence_per_100k,interannual,0.0006259913509609334,4
JP-11,incidence_per_100k,seasonal_subannual,0.004395936815803082,32
JP-11,incidence_per_100k,semiannual,0.00276092942346375,3
JP-11,incidence_per_100k,subseasonal,0.010150946534117881,100
JP-11,incidence_per_100k,trend,0.8657216672836285,3
JP-11,nw_wind,annual,0.22931558025847265,6
JP-11,nw_wind,high_frequency,0.17724432341751248,241
JP-11,nw_wind,interannual,0.003745473134864891,3
JP-11,nw_wind,seasonal_subannual,0.039289686353080985,36
JP-11,nw_wind,semiannual,0.006573637255491104,6
JP-11,nw_wind,subseasonal,0.0942484624498685,107
JP-11,nw_wind,trend,0.030465289516960845,1
JP-11,rh,annual,0.007405480108890354,4
JP-11,rh,high_frequency,0.0025681672159827756,152
JP-11,rh,interannual,0.00035733173675117375,5
JP-11,rh,seasonal_subannual,0.0022461183404250498,58
JP-11,rh,semiannual,0.0002653713584869766,9
JP-11,rh,subseasonal,0.003693737699073974,171
JP-11,rh,trend,0.9757432392733821,1
JP-11,t2m,annual,0.2633613677549842,5
JP-11,t2m,high_frequency,0.0015312241930753158,77
JP-11,t2m,interannual,0.0003508426017447641,6
JP-11,t2m,seasonal_subannual,0.004538249589547686,83
JP-11,t2m,semiannual,0.0022559490115041567,13
JP-11,t2m,subseasonal,0.00759117428505591,213
JP-11,t2m,trend,0.7123437077176711,3
JP-11,t2m_std_anom,annual,0.07728408294467488,6
JP-11,t2m_std_anom,interannual,0.03057917419986269,8
JP-11,t2m_std_anom,seasonal_subannual,0.3121328530028322,107
JP-11,t2m_std_anom,semiannual,0.056579929486097136,11
JP-11,t2m_std_anom,subseasonal,0.43207211736693024,267
JP-11,t2m_std_anom,trend,0.009667009255114737,1
JP-11,tp,annual,0.03350993928268221,2
JP-11,tp,high_frequency,0.12974197993427677,162
JP-11,tp,seasonal_subannual,0.047610272958782576,41
JP-11,tp,semiannual,0.006785829632471972,8
JP-11,tp,subseasonal,0.18865325254348228,186
JP-11,tp,trend,0.24948363699921913,1
JP-11,w2c_event,annual,0.003389418563828824,3
JP-11,w2c_event,high_frequency,0.30036003549569473,292
JP-11,w2c_event,seasonal_subannual,0.011061063858635594,9
JP-11,w2c_event,semiannual,0.0025221477198465883,3
JP-11,w2c_event,subseasonal,0.09551613006059959,92
JP-11,w2c_event,trend,0.008344592603030505,1
JP-11,w2c_transition_intensity,annual,0.0023184502077480953,2
JP-11,w2c_transition_intensity,high_frequency,0.30667400429840747,299
JP-11,w2c_transition_intensity,seasonal_subannual,0.013094084771178785,12
JP-11,w2c_transition_intensity,semiannual,0.0023996560491080527,3
JP-11,w2c_transition_intensity,subseasonal,0.0857351273572459,83
JP-11,w2c_transition_intensity,trend,0.008133740827370166,1
JP-13,ah,annual,0.1991367221241291,7
JP-13,ah,high_frequency,0.0017398813845089752,87
JP-13,ah,interannual,0.00040902393537111894,7
JP-13,ah,seasonal_subannual,0.004341479706913422,82
JP-13,ah,semiannual,0.007338228203584103,14
JP-13,ah,subseasonal,0.0069023125249050975,202
JP-13,ah,trend,0.7728831581533403,1
JP-13,c2w_event,high_frequency,0.2910315022537354,285
JP-13,c2w_event,interannual,0.006891589042655738,5
JP-13,c2w_event,seasonal_subannual,0.00976099513875534,9
JP-13,c2w_event,subseasonal,0.09930736574498104,100
JP-13,c2w_event,trend,0.005685912454961369,1
JP-13,c2w_transition_intensity,high_frequency,0.28293175171628054,274
JP-13,c2w_transition_intensity,interannual,0.009568738878317754,8
JP-13,c2w_transition_intensity,seasonal_subannual,0.016069668835814715,17
JP-13,c2w_transition_intensity,subseasonal,0.09839513580754153,100
JP-13,c2w_transition_intensity,trend,0.005651090027057033,1
JP-13,cases,annual,0.04417323280689347,6
JP-13,cases,high_frequency,0.013566945046086201,239
JP-13,cases,interannual,0.014987977355907406,9
JP-13,cases,seasonal_subannual,0.00540319662996104,53
JP-13,cases,semiannual,0.005744642014917372,11
JP-13,cases,subseasonal,0.004434704708109737,81
JP-13,cases,trend,0.8824285885858217,1
JP-13,incidence_per_100k,annual,0.04397485472272115,6
JP-13,incidence_per_100k,high_frequency,0.01339992487724502,234
JP-13,incidence_per_100k,interannual,0.015059044269664788,11
