prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-02,cases,tp,subseasonal,21,0.03235506359135185,0.03235506359135185,0.004348844014201475,0.02800621957715038,5457,30,predictor_leads_target
JP-02,cases,w2c_event,subseasonal,0,0.03205881260068182,0.03205881260068182,0.03205881260068182,0.0,5478,30,predictor_leads_target
JP-02,cases,w2c_transition_intensity,subseasonal,0,0.02338298182612202,0.02338298182612202,0.02338298182612202,0.0,5478,30,predictor_leads_target
JP-02,cases,rh,trend,365,-0.9733821484237827,0.9733821484237827,-0.9626659463266736,0.010716202097109107,5113,365,predictor_leads_target
JP-02,cases,tp,trend,159,0.9702067237073899,0.9702067237073899,0.9687853787350225,0.0014213449723674554,5319,365,predictor_leads_target
JP-02,cases,c2w_event,trend,139,-0.9020175002919515,0.9020175002919515,-0.8989595629467625,0.003057937345188999,5339,365,predictor_leads_target
JP-02,cases,c2w_transition_intensity,trend,130,-0.9007260010334873,0.9007260010334873,-0.8980663702854852,0.0026596307480021286,5348,365,predictor_leads_target
JP-02,cases,w2c_event,trend,0,0.7556645574310938,0.7556645574310938,0.7556645574310938,0.0,5478,365,predictor_leads_target
JP-02,cases,ah,trend,365,0.5875819507315174,0.5875819507315174,0.48963969708554494,0.09794225364597248,5113,365,predictor_leads_target
JP-02,cases,w2c_transition_intensity,trend,0,0.5438290954190038,0.5438290954190038,0.5438290954190038,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,tp,annual,146,0.9921894972990656,0.9921894972990656,-0.8020680288414963,0.19012146845756928,5332,180,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,annual,9,0.974655696261821,0.974655696261821,0.9639338931493997,0.010721803112421324,5469,180,predictor_leads_target
JP-02,incidence_per_100k,ah,annual,173,0.9739216764146027,0.9739216764146027,-0.9601727899563373,0.013748886458265441,5305,180,predictor_leads_target
JP-02,incidence_per_100k,t2m,annual,174,0.9726055213124246,0.9726055213124246,-0.9624325638181747,0.010172957494249957,5304,180,predictor_leads_target
JP-02,incidence_per_100k,rh,annual,172,0.9558574577260346,0.9558574577260346,-0.940239950067348,0.015617507658686636,5306,180,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,annual,47,-0.1664537117881791,0.1664537117881791,-0.11898178413722602,0.047471927650953094,5431,180,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,annual,180,0.13834940377796026,0.13834940377796026,-0.12125042936589332,0.01709897441206694,5298,180,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,annual,47,-0.12055348095565932,0.12055348095565932,-0.08864604903409894,0.031907431921560384,5431,180,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,annual,35,-0.040467534254730264,0.040467534254730264,-0.02875066710046382,0.011716867154266446,5443,180,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,annual,0,0.04006806630707559,0.04006806630707559,0.04006806630707559,0.0,5478,180,predictor_leads_target
JP-02,incidence_per_100k,ah,high_frequency,5,-0.04188023860028499,0.04188023860028499,-0.028118547129100713,0.013761691471184275,5473,14,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,high_frequency,13,-0.03327132197493475,0.03327132197493475,-0.01605356165942138,0.01721776031551337,5465,14,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,high_frequency,13,-0.03045267064963231,0.03045267064963231,-0.011678528036184146,0.018774142613448164,5465,14,predictor_leads_target
JP-02,incidence_per_100k,t2m,high_frequency,0,-0.025522093568845713,0.025522093568845713,-0.025522093568845713,0.0,5478,14,predictor_leads_target
JP-02,incidence_per_100k,rh,high_frequency,7,0.0231767415090945,0.0231767415090945,-0.005008780156316195,0.018167961352778303,5471,14,predictor_leads_target
JP-02,incidence_per_100k,tp,high_frequency,3,0.022243911666761443,0.022243911666761443,-0.02046597474404949,0.0017779369227119528,5475,14,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,high_frequency,14,-0.018598760097188274,0.018598760097188274,-0.015552063012023548,0.0030466970851647252,5464,14,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,high_frequency,14,-0.01664888523396038,0.01664888523396038,-0.01486694609546008,0.0017819391385003013,5464,14,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,high_frequency,5,0.01490976753727264,0.01490976753727264,-0.003479046725388525,0.011430720811884116,5473,14,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,interannual,362,0.3771107435069669,0.3771107435069669,0.12016454704841324,0.25694619645855366,5116,365,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,interannual,364,0.3770759066751508,0.3770759066751508,0.11051061900641344,0.2665652876687373,5114,365,predictor_leads_target
JP-02,incidence_per_100k,t2m,interannual,0,-0.29066503885269707,0.29066503885269707,-0.29066503885269707,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,rh,interannual,0,0.23869357555285026,0.23869357555285026,0.23869357555285026,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,ah,interannual,0,0.16056452770118873,0.16056452770118873,0.16056452770118873,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,interannual,365,-0.15690395873834273,0.15690395873834273,-0.08608467872961631,0.07081928000872642,5113,365,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,interannual,318,-0.12846479424806145,0.12846479424806145,0.028387131436725752,0.1000776628113357,5160,365,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,interannual,87,-0.11414331927721896,0.11414331927721896,-0.10807371201400226,0.006069607263216703,5391,365,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,interannual,1,-0.08249134009383154,0.08249134009383154,-0.08028559781257023,0.0022057422812613026,5477,365,predictor_leads_target
JP-02,incidence_per_100k,tp,interannual,338,0.04976907604619534,0.04976907604619534,-0.015610966370277216,0.034158109675918126,5140,365,predictor_leads_target
JP-02,incidence_per_100k,rh,seasonal_subannual,1,-0.2571820256842677,0.2571820256842677,-0.25630230541103066,0.0008797202732370168,5477,60,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,seasonal_subannual,7,0.2214446695942295,0.2214446695942295,0.16675475969252745,0.054689909901702055,5471,60,predictor_leads_target
JP-02,incidence_per_100k,ah,seasonal_subannual,55,0.21437978211709147,0.21437978211709147,-0.1760251073018995,0.038354674815191975,5423,60,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,seasonal_subannual,0,-0.1289890223952879,0.1289890223952879,-0.1289890223952879,0.0,5478,60,predictor_leads_target
JP-02,incidence_per_100k,t2m,seasonal_subannual,54,0.12642662155595866,0.12642662155595866,-0.0950167249775703,0.03140989657838836,5424,60,predictor_leads_target
JP-02,incidence_per_100k,tp,seasonal_subannual,28,0.09540666385434182,0.09540666385434182,-0.025152468362976462,0.07025419549136536,5450,60,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,41,0.047249773421664316,0.047249773421664316,-0.001014587080554691,0.046235186341109624,5437,60,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,46,-0.04342668482739702,0.04342668482739702,0.010234960056196089,0.03319172477120093,5432,60,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,seasonal_subannual,46,-0.03625366399312412,0.03625366399312412,-0.015783907171964325,0.0204697568211598,5432,60,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,seasonal_subannual,41,0.021692333661628836,0.021692333661628836,0.0034786928929232716,0.018213640768705564,5437,60,predictor_leads_target
JP-02,incidence_per_100k,ah,semiannual,67,-0.862216759632607,0.862216759632607,0.5710646965899158,0.29115206304269126,5411,90,predictor_leads_target
JP-02,incidence_per_100k,rh,semiannual,84,-0.8607262807099266,0.8607262807099266,0.8316327283007522,0.02909355240917444,5394,90,predictor_leads_target
JP-02,incidence_per_100k,t2m,semiannual,21,-0.7338882247795875,0.7338882247795875,-0.5532946554720789,0.18059356930750858,5457,90,predictor_leads_target
JP-02,incidence_per_100k,tp,semiannual,53,-0.7196612599234756,0.7196612599234756,0.178320141882402,0.5413411180410737,5425,90,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,semiannual,13,0.563878287698955,0.563878287698955,0.5028063631697045,0.061071924529250476,5465,90,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,semiannual,45,0.10689773445120368,0.10689773445120368,-0.045792429824145324,0.061105304627058356,5433,90,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,semiannual,0,0.10151608370985954,0.10151608370985954,0.10151608370985954,0.0,5478,90,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,semiannual,0,0.09821964422603306,0.09821964422603306,0.09821964422603306,0.0,5478,90,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,semiannual,85,-0.07588810582828273,0.07588810582828273,0.07173180842152671,0.004156297406756021,5393,90,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,subseasonal,8,-0.06493974095963703,0.06493974095963703,0.05161202501084279,0.013327715948794241,5470,30,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,subseasonal,19,0.061480467860888115,0.061480467860888115,0.05301190874992622,0.008468559110961893,5459,30,predictor_leads_target
JP-02,incidence_per_100k,t2m_std_anom,subseasonal,16,0.04159887398626742,0.04159887398626742,0.008539905311550414,0.03305896867471701,5462,30,predictor_leads_target
JP-02,incidence_per_100k,ah,subseasonal,9,-0.04070563882124618,0.04070563882124618,0.006783891984610799,0.033921746836635375,5469,30,predictor_leads_target
JP-02,incidence_per_100k,t2m,subseasonal,9,-0.038349441040795164,0.038349441040795164,0.00837767675600155,0.029971764284793614,5469,30,predictor_leads_target
JP-02,incidence_per_100k,nw_wind,subseasonal,1,0.03326319727091143,0.03326319727091143,0.023595679178113213,0.00966751809279822,5477,30,predictor_leads_target
JP-02,incidence_per_100k,rh,subseasonal,26,0.03247507747653449,0.03247507747653449,-0.003629998841473416,0.028845078635061076,5452,30,predictor_leads_target
JP-02,incidence_per_100k,tp,subseasonal,25,-0.03193966953789485,0.03193966953789485,0.007339945518613239,0.02459972401928161,5453,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,subseasonal,0,0.02490455474428957,0.02490455474428957,0.02490455474428957,0.0,5478,30,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,subseasonal,0,0.01868636005949067,0.01868636005949067,0.01868636005949067,0.0,5478,30,predictor_leads_target
JP-02,incidence_per_100k,tp,trend,365,0.9898011780566899,0.9898011780566899,0.9793789171653114,0.010422260891378432,5113,365,predictor_leads_target
JP-02,incidence_per_100k,rh,trend,365,-0.9833391447273693,0.9833391447273693,-0.9761735897707197,0.007165554956649611,5113,365,predictor_leads_target
JP-02,incidence_per_100k,c2w_event,trend,365,-0.9286370894594003,0.9286370894594003,-0.9230153468968275,0.005621742562572751,5113,365,predictor_leads_target
JP-02,incidence_per_100k,c2w_transition_intensity,trend,365,-0.9279564573732488,0.9279564573732488,-0.9229983988043168,0.0049580585689320555,5113,365,predictor_leads_target
JP-02,incidence_per_100k,w2c_event,trend,0,0.8296903876861967,0.8296903876861967,0.8296903876861967,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,w2c_transition_intensity,trend,0,0.6143862147003818,0.6143862147003818,0.6143862147003818,0.0,5478,365,predictor_leads_target
JP-02,incidence_per_100k,ah,trend,365,0.4746174604769348,0.4746174604769348,0.3750505156562971,0.09956694482063772,5113,365,predictor_leads_target
JP-03,cases,tp,annual,174,0.9954870595012236,0.9954870595012236,-0.9859694842248776,0.009517575276346002,5304,180,predictor_leads_target
JP-03,cases,nw_wind,annual,7,0.9925888214689126,0.9925888214689126,0.9859375938995253,0.006651227569387297,5471,180,predictor_leads_target
JP-03,cases,ah,annual,178,0.9909407590186812,0.9909407590186812,-0.9878729452231102,0.0030678137955709728,5300,180,predictor_leads_target
JP-03,cases,t2m,annual,180,0.9904976796621983,0.9904976796621983,-0.9895625573312532,0.0009351223309450596,5298,180,predictor_leads_target
JP-03,cases,rh,annual,163,0.9802419148531407,0.9802419148531407,-0.9283560751852302,0.051885839667910494,5315,180,predictor_leads_target
JP-03,cases,t2m_std_anom,annual,180,0.17764409652734509,0.17764409652734509,-0.1715115957107584,0.006132500816586672,5298,180,predictor_leads_target
JP-03,cases,c2w_transition_intensity,high_frequency,11,0.04191417451214,0.04191417451214,-0.006877065435247285,0.03503710907689272,5467,14,predictor_leads_target
JP-03,cases,c2w_event,high_frequency,11,0.038739569044475376,0.038739569044475376,-0.011949919068311915,0.02678964997616346,5467,14,predictor_leads_target
JP-03,cases,w2c_event,high_frequency,5,0.03003573027808002,0.03003573027808002,0.002207193237555377,0.027828537040524643,5473,14,predictor_leads_target
JP-03,cases,nw_wind,high_frequency,9,-0.025045809645004854,0.025045809645004854,-0.009771518466594329,0.015274291178410525,5469,14,predictor_leads_target
JP-03,cases,w2c_transition_intensity,high_frequency,5,0.024274094093789188,0.024274094093789188,0.0005965655872242954,0.023677528506564894,5473,14,predictor_leads_target
JP-03,cases,tp,high_frequency,9,0.02336598798065174,0.02336598798065174,-0.0019463363699063418,0.0214196516107454,5469,14,predictor_leads_target
JP-03,cases,rh,high_frequency,12,0.02156007836132756,0.02156007836132756,-0.005150994655343433,0.01640908370598413,5466,14,predictor_leads_target
JP-03,cases,t2m,high_frequency,7,0.01860232213449299,0.01860232213449299,0.017659311818402863,0.0009430103160901274,5471,14,predictor_leads_target
JP-03,cases,ah,high_frequency,0,0.012838737991637325,0.012838737991637325,0.012838737991637325,0.0,5478,14,predictor_leads_target
JP-03,cases,t2m_std_anom,interannual,0,-0.3059261676015601,0.3059261676015601,-0.3059261676015601,0.0,5478,365,predictor_leads_target
JP-03,cases,rh,interannual,0,0.2978326922556287,0.2978326922556287,0.2978326922556287,0.0,5478,365,predictor_leads_target
JP-03,cases,nw_wind,interannual,140,0.29480974299636126,0.29480974299636126,-0.1093471105953552,0.18546263240100608,5338,365,predictor_leads_target
JP-03,cases,w2c_transition_intensity,interannual,308,0.20609797918489103,0.20609797918489103,-0.08945412374894333,0.1166438554359477,5170,365,predictor_leads_target
JP-03,cases,w2c_event,interannual,311,0.17477529613144585,0.17477529613144585,-0.07394860526986848,0.10082669086157738,5167,365,predictor_leads_target
JP-03,cases,ah,interannual,275,0.14906754238597958,0.14906754238597958,0.0233707838973481,0.1256967584886315,5203,365,predictor_leads_target
JP-03,cases,t2m,interannual,168,0.05841670942944183,0.05841670942944183,0.02286742769330509,0.03554928173613674,5310,365,predictor_leads_target
JP-03,cases,tp,interannual,365,0.05768791749305323,0.05768791749305323,0.018914047976612187,0.038773869516441045,5113,365,predictor_leads_target
JP-03,cases,nw_wind,seasonal_subannual,0,0.14420749028490454,0.14420749028490454,0.14420749028490454,0.0,5478,60,predictor_leads_target
JP-03,cases,ah,seasonal_subannual,33,0.13481201353310052,0.13481201353310052,-0.0009448760759230427,0.1338671374571775,5445,60,predictor_leads_target
JP-03,cases,c2w_transition_intensity,seasonal_subannual,30,-0.11488880899100522,0.11488880899100522,0.029647953250121106,0.08524085574088411,5448,60,predictor_leads_target
JP-03,cases,c2w_event,seasonal_subannual,32,-0.09653258981377456,0.09653258981377456,0.026668234388666064,0.06986435542510849,5446,60,predictor_leads_target
JP-03,cases,rh,seasonal_subannual,6,-0.09604782353575671,0.09604782353575671,-0.07077363748015078,0.025274186055605927,5472,60,predictor_leads_target
JP-03,cases,t2m_std_anom,seasonal_subannual,0,-0.09452975208829491,0.09452975208829491,-0.09452975208829491,0.0,5478,60,predictor_leads_target
JP-03,cases,tp,seasonal_subannual,27,0.06438215098027703,0.06438215098027703,0.012753996916991582,0.05162815406328544,5451,60,predictor_leads_target
JP-03,cases,w2c_event,seasonal_subannual,47,-0.05181315675491614,0.05181315675491614,0.04392857800934388,0.00788457874557226,5431,60,predictor_leads_target
JP-03,cases,t2m,seasonal_subannual,38,0.04661036942958909,0.04661036942958909,-0.04487619155053249,0.0017341778790566018,5440,60,predictor_leads_target
JP-03,cases,w2c_transition_intensity,seasonal_subannual,14,-0.03349464268250854,0.03349464268250854,0.021518673883010285,0.011975968799498256,5464,60,predictor_leads_target
